StateFIPS,State,CensusTract,Census Tract,Year,Value,Data Comment
48,Texas,48355003602,"Nueces County, TX - 48355003602",2015,32%,
48,Texas,48355003603,"Nueces County, TX - 48355003603",2015,25%,
48,Texas,48355003700,"Nueces County, TX - 48355003700",2015,32%,
48,Texas,48355005102,"Nueces County, TX - 48355005102",2015,34%,
48,Texas,48355005404,"Nueces County, TX - 48355005404",2015,5%,
48,Texas,48355005406,"Nueces County, TX - 48355005406",2015,1%,
48,Texas,48355005407,"Nueces County, TX - 48355005407",2015,65%,
48,Texas,48355005408,"Nueces County, TX - 48355005408",2015,95%,
48,Texas,48355005409,"Nueces County, TX - 48355005409",2015,18%,
48,Texas,48355005410,"Nueces County, TX - 48355005410",2015,100%,
48,Texas,48355005411,"Nueces County, TX - 48355005411",2015,99%,
48,Texas,48355005412,"Nueces County, TX - 48355005412",2015,45%,
48,Texas,48355005413,"Nueces County, TX - 48355005413",2015,51%,
48,Texas,48355005414,"Nueces County, TX - 48355005414",2015,93%,
48,Texas,48355005415,"Nueces County, TX - 48355005415",2015,84%,
48,Texas,48355005416,"Nueces County, TX - 48355005416",2015,35%,
48,Texas,48355005417,"Nueces County, TX - 48355005417",2015,78%,
48,Texas,48355005601,"Nueces County, TX - 48355005601",2015,39%,
48,Texas,48355005602,"Nueces County, TX - 48355005602",2015,25%,
48,Texas,48355005801,"Nueces County, TX - 48355005801",2015,34%,
48,Texas,48355005802,"Nueces County, TX - 48355005802",2015,2%,
48,Texas,48355005900,"Nueces County, TX - 48355005900",2015,1%,
48,Texas,48355006000,"Nueces County, TX - 48355006000",2015,0%,
48,Texas,48355006100,"Nueces County, TX - 48355006100",2015,42%,
48,Texas,48355006200,"Nueces County, TX - 48355006200",2015,31%,
48,Texas,48355006300,"Nueces County, TX - 48355006300",2015,12%,
48,Texas,48355006400,"Nueces County, TX - 48355006400",2015,100%,
48,Texas,48355980000,"Nueces County, TX - 48355980000",2015,0%,
48,Texas,48355990000,"Nueces County, TX - 48355990000",2015,0%,
48,Texas,48357950100,"Ochiltree County, TX - 48357950100",2015,0%,
48,Texas,48357950300,"Ochiltree County, TX - 48357950300",2015,12%,
48,Texas,48357950400,"Ochiltree County, TX - 48357950400",2015,59%,
48,Texas,48359950100,"Oldham County, TX - 48359950100",2015,1%,
48,Texas,48361020200,"Orange County, TX - 48361020200",2015,79%,
48,Texas,48361020300,"Orange County, TX - 48361020300",2015,19%,
48,Texas,48361020500,"Orange County, TX - 48361020500",2015,22%,
48,Texas,48361020700,"Orange County, TX - 48361020700",2015,5%,
48,Texas,48361020800,"Orange County, TX - 48361020800",2015,19%,
48,Texas,48361020900,"Orange County, TX - 48361020900",2015,43%,
48,Texas,48361021000,"Orange County, TX - 48361021000",2015,90%,
48,Texas,48361021100,"Orange County, TX - 48361021100",2015,21%,
48,Texas,48361021200,"Orange County, TX - 48361021200",2015,0%,
48,Texas,48361021300,"Orange County, TX - 48361021300",2015,4%,
48,Texas,48361021400,"Orange County, TX - 48361021400",2015,0%,
48,Texas,48361021501,"Orange County, TX - 48361021501",2015,0%,
48,Texas,48361021502,"Orange County, TX - 48361021502",2015,1%,
48,Texas,48361021600,"Orange County, TX - 48361021600",2015,0%,
48,Texas,48361021700,"Orange County, TX - 48361021700",2015,0%,
48,Texas,48361021800,"Orange County, TX - 48361021800",2015,1%,
48,Texas,48361021900,"Orange County, TX - 48361021900",2015,2%,
48,Texas,48361022000,"Orange County, TX - 48361022000",2015,0%,
48,Texas,48361022200,"Orange County, TX - 48361022200",2015,13%,
48,Texas,48361022300,"Orange County, TX - 48361022300",2015,50%,
48,Texas,48361022400,"Orange County, TX - 48361022400",2015,26%,
48,Texas,48363000100,"Palo Pinto County, TX - 48363000100",2015,2%,
48,Texas,48363000200,"Palo Pinto County, TX - 48363000200",2015,1%,
48,Texas,48363000300,"Palo Pinto County, TX - 48363000300",2015,0%,
48,Texas,48363000400,"Palo Pinto County, TX - 48363000400",2015,3%,
48,Texas,48363000500,"Palo Pinto County, TX - 48363000500",2015,67%,
48,Texas,48363000600,"Palo Pinto County, TX - 48363000600",2015,29%,
48,Texas,48363000700,"Palo Pinto County, TX - 48363000700",2015,39%,
48,Texas,48363000800,"Palo Pinto County, TX - 48363000800",2015,94%,
48,Texas,48363000900,"Palo Pinto County, TX - 48363000900",2015,78%,
48,Texas,48365950100,"Panola County, TX - 48365950100",2015,0%,
48,Texas,48365950200,"Panola County, TX - 48365950200",2015,0%,
48,Texas,48365950300,"Panola County, TX - 48365950300",2015,0%,
48,Texas,48365950400,"Panola County, TX - 48365950400",2015,7%,
48,Texas,48365950500,"Panola County, TX - 48365950500",2015,0%,
48,Texas,48365950600,"Panola County, TX - 48365950600",2015,0%,
48,Texas,48367140101,"Parker County, TX - 48367140101",2015,1%,
48,Texas,48367140102,"Parker County, TX - 48367140102",2015,32%,
48,Texas,48367140200,"Parker County, TX - 48367140200",2015,44%,
48,Texas,48367140300,"Parker County, TX - 48367140300",2015,39%,
48,Texas,48367140403,"Parker County, TX - 48367140403",2015,0%,
48,Texas,48367140405,"Parker County, TX - 48367140405",2015,0%,
48,Texas,48367140407,"Parker County, TX - 48367140407",2015,0%,
48,Texas,48367140408,"Parker County, TX - 48367140408",2015,0%,
48,Texas,48367140409,"Parker County, TX - 48367140409",2015,0%,
48,Texas,48367140410,"Parker County, TX - 48367140410",2015,0%,
48,Texas,48367140411,"Parker County, TX - 48367140411",2015,0%,
48,Texas,48367140501,"Parker County, TX - 48367140501",2015,0%,
48,Texas,48367140502,"Parker County, TX - 48367140502",2015,19%,
48,Texas,48367140601,"Parker County, TX - 48367140601",2015,1%,
48,Texas,48367140602,"Parker County, TX - 48367140602",2015,0%,
48,Texas,48367140703,"Parker County, TX - 48367140703",2015,1%,
48,Texas,48367140704,"Parker County, TX - 48367140704",2015,1%,
48,Texas,48367140705,"Parker County, TX - 48367140705",2015,7%,
48,Texas,48367140706,"Parker County, TX - 48367140706",2015,3%,
48,Texas,48369950200,"Parmer County, TX - 48369950200",2015,1%,
48,Texas,48369950300,"Parmer County, TX - 48369950300",2015,0%,
48,Texas,48371950100,"Pecos County, TX - 48371950100",2015,0%,
48,Texas,48371950300,"Pecos County, TX - 48371950300",2015,61%,
48,Texas,48371950400,"Pecos County, TX - 48371950400",2015,44%,
48,Texas,48371950500,"Pecos County, TX - 48371950500",2015,0%,
48,Texas,48373210101,"Polk County, TX - 48373210101",2015,0%,
48,Texas,48373210102,"Polk County, TX - 48373210102",2015,1%,
48,Texas,48373210203,"Polk County, TX - 48373210203",2015,0%,
48,Texas,48373210204,"Polk County, TX - 48373210204",2015,12%,
48,Texas,48373210205,"Polk County, TX - 48373210205",2015,0%,
48,Texas,48373210206,"Polk County, TX - 48373210206",2015,0%,
48,Texas,48373210301,"Polk County, TX - 48373210301",2015,0%,
48,Texas,48373210302,"Polk County, TX - 48373210302",2015,1%,
48,Texas,48373210400,"Polk County, TX - 48373210400",2015,0%,
48,Texas,48373210500,"Polk County, TX - 48373210500",2015,0%,
48,Texas,48375010100,"Potter County, TX - 48375010100",2015,0%,
48,Texas,48375010200,"Potter County, TX - 48375010200",2015,1%,
48,Texas,48375010300,"Potter County, TX - 48375010300",2015,60%,
48,Texas,48375010400,"Potter County, TX - 48375010400",2015,82%,
48,Texas,48375010600,"Potter County, TX - 48375010600",2015,94%,
48,Texas,48375010700,"Potter County, TX - 48375010700",2015,6%,
48,Texas,48375011000,"Potter County, TX - 48375011000",2015,42%,
48,Texas,48375011500,"Potter County, TX - 48375011500",2015,48%,
48,Texas,48375011600,"Potter County, TX - 48375011600",2015,61%,
48,Texas,48375011700,"Potter County, TX - 48375011700",2015,0%,
48,Texas,48375011800,"Potter County, TX - 48375011800",2015,31%,
48,Texas,48375011900,"Potter County, TX - 48375011900",2015,80%,
48,Texas,48375012000,"Potter County, TX - 48375012000",2015,16%,
48,Texas,48375012200,"Potter County, TX - 48375012200",2015,43%,
48,Texas,48375012600,"Potter County, TX - 48375012600",2015,32%,
48,Texas,48375012800,"Potter County, TX - 48375012800",2015,81%,
48,Texas,48375013000,"Potter County, TX - 48375013000",2015,35%,
48,Texas,48375013200,"Potter County, TX - 48375013200",2015,69%,
48,Texas,48375013300,"Potter County, TX - 48375013300",2015,14%,
48,Texas,48375013400,"Potter County, TX - 48375013400",2015,0%,
48,Texas,48375013900,"Potter County, TX - 48375013900",2015,46%,
48,Texas,48375014100,"Potter County, TX - 48375014100",2015,0%,
48,Texas,48375014300,"Potter County, TX - 48375014300",2015,7%,
48,Texas,48375014401,"Potter County, TX - 48375014401",2015,0%,
48,Texas,48375014500,"Potter County, TX - 48375014500",2015,31%,
48,Texas,48375014700,"Potter County, TX - 48375014700",2015,97%,
48,Texas,48375014800,"Potter County, TX - 48375014800",2015,48%,
48,Texas,48375014900,"Potter County, TX - 48375014900",2015,3%,
48,Texas,48375015000,"Potter County, TX - 48375015000",2015,39%,
48,Texas,48375015100,"Potter County, TX - 48375015100",2015,0%,
48,Texas,48375015200,"Potter County, TX - 48375015200",2015,45%,
48,Texas,48375015300,"Potter County, TX - 48375015300",2015,60%,
48,Texas,48375015400,"Potter County, TX - 48375015400",2015,70%,
48,Texas,48375980000,"Potter County, TX - 48375980000",2015,0%,
48,Texas,48377950100,"Presidio County, TX - 48377950100",2015,3%,
48,Texas,48377950200,"Presidio County, TX - 48377950200",2015,42%,
48,Texas,48379950100,"Rains County, TX - 48379950100",2015,1%,
48,Texas,48379950200,"Rains County, TX - 48379950200",2015,0%,
48,Texas,48381020100,"Randall County, TX - 48381020100",2015,0%,
48,Texas,48381020200,"Randall County, TX - 48381020200",2015,21%,
48,Texas,48381020300,"Randall County, TX - 48381020300",2015,81%,
48,Texas,48381020400,"Randall County, TX - 48381020400",2015,68%,
48,Texas,48381020500,"Randall County, TX - 48381020500",2015,54%,
48,Texas,48381020600,"Randall County, TX - 48381020600",2015,0%,
48,Texas,48381020800,"Randall County, TX - 48381020800",2015,50%,
48,Texas,48381020900,"Randall County, TX - 48381020900",2015,55%,
48,Texas,48381021000,"Randall County, TX - 48381021000",2015,0%,
48,Texas,48381021101,"Randall County, TX - 48381021101",2015,59%,
48,Texas,48381021102,"Randall County, TX - 48381021102",2015,0%,
48,Texas,48381021200,"Randall County, TX - 48381021200",2015,22%,
48,Texas,48381021300,"Randall County, TX - 48381021300",2015,48%,
48,Texas,48381021500,"Randall County, TX - 48381021500",2015,3%,
48,Texas,48381021602,"Randall County, TX - 48381021602",2015,48%,
48,Texas,48381021603,"Randall County, TX - 48381021603",2015,0%,
48,Texas,48381021604,"Randall County, TX - 48381021604",2015,18%,
48,Texas,48381021605,"Randall County, TX - 48381021605",2015,100%,
48,Texas,48381021606,"Randall County, TX - 48381021606",2015,44%,
48,Texas,48381021608,"Randall County, TX - 48381021608",2015,2%,
48,Texas,48381021609,"Randall County, TX - 48381021609",2015,75%,
48,Texas,48381021702,"Randall County, TX - 48381021702",2015,7%,
48,Texas,48381021703,"Randall County, TX - 48381021703",2015,0%,
48,Texas,48381021704,"Randall County, TX - 48381021704",2015,0%,
48,Texas,48381021801,"Randall County, TX - 48381021801",2015,0%,
48,Texas,48381021802,"Randall County, TX - 48381021802",2015,0%,
48,Texas,48381021900,"Randall County, TX - 48381021900",2015,9%,
48,Texas,48381022001,"Randall County, TX - 48381022001",2015,29%,
48,Texas,48381022002,"Randall County, TX - 48381022002",2015,5%,
48,Texas,48383950100,"Reagan County, TX - 48383950100",2015,0%,
48,Texas,48385950100,"Real County, TX - 48385950100",2015,1%,
48,Texas,48387950100,"Red River County, TX - 48387950100",2015,0%,
48,Texas,48387950500,"Red River County, TX - 48387950500",2015,0%,
48,Texas,48387950600,"Red River County, TX - 48387950600",2015,0%,
48,Texas,48387950700,"Red River County, TX - 48387950700",2015,1%,
48,Texas,48389950100,"Reeves County, TX - 48389950100",2015,0%,
48,Texas,48389950200,"Reeves County, TX - 48389950200",2015,18%,
48,Texas,48389950300,"Reeves County, TX - 48389950300",2015,36%,
48,Texas,48389950400,"Reeves County, TX - 48389950400",2015,33%,
48,Texas,48389950500,"Reeves County, TX - 48389950500",2015,0%,
48,Texas,48391950200,"Refugio County, TX - 48391950200",2015,1%,
48,Texas,48391950400,"Refugio County, TX - 48391950400",2015,3%,
48,Texas,48393950100,"Roberts County, TX - 48393950100",2015,0%,
48,Texas,48395960100,"Robertson County, TX - 48395960100",2015,0%,
48,Texas,48395960200,"Robertson County, TX - 48395960200",2015,1%,
48,Texas,48395960300,"Robertson County, TX - 48395960300",2015,0%,
48,Texas,48395960400,"Robertson County, TX - 48395960400",2015,0%,
48,Texas,48395960500,"Robertson County, TX - 48395960500",2015,2%,
48,Texas,48397040101,"Rockwall County, TX - 48397040101",2015,55%,
48,Texas,48397040102,"Rockwall County, TX - 48397040102",2015,22%,
48,Texas,48397040200,"Rockwall County, TX - 48397040200",2015,30%,
48,Texas,48397040301,"Rockwall County, TX - 48397040301",2015,26%,
48,Texas,48397040302,"Rockwall County, TX - 48397040302",2015,48%,
48,Texas,48397040401,"Rockwall County, TX - 48397040401",2015,0%,
48,Texas,48397040402,"Rockwall County, TX - 48397040402",2015,15%,
48,Texas,48397040503,"Rockwall County, TX - 48397040503",2015,50%,
48,Texas,48397040504,"Rockwall County, TX - 48397040504",2015,30%,
48,Texas,48397040505,"Rockwall County, TX - 48397040505",2015,4%,
48,Texas,48397040506,"Rockwall County, TX - 48397040506",2015,6%,
48,Texas,48399950100,"Runnels County, TX - 48399950100",2015,0%,
48,Texas,48399950200,"Runnels County, TX - 48399950200",2015,13%,
48,Texas,48399950500,"Runnels County, TX - 48399950500",2015,0%,
48,Texas,48399950600,"Runnels County, TX - 48399950600",2015,1%,
48,Texas,48401950100,"Rusk County, TX - 48401950100",2015,0%,
48,Texas,48401950200,"Rusk County, TX - 48401950200",2015,0%,
48,Texas,48401950300,"Rusk County, TX - 48401950300",2015,1%,
48,Texas,48401950400,"Rusk County, TX - 48401950400",2015,1%,
48,Texas,48401950501,"Rusk County, TX - 48401950501",2015,0%,
48,Texas,48401950502,"Rusk County, TX - 48401950502",2015,0%,
48,Texas,48401950600,"Rusk County, TX - 48401950600",2015,0%,
48,Texas,48401950700,"Rusk County, TX - 48401950700",2015,10%,
48,Texas,48401950800,"Rusk County, TX - 48401950800",2015,16%,
48,Texas,48401950900,"Rusk County, TX - 48401950900",2015,21%,
48,Texas,48401951000,"Rusk County, TX - 48401951000",2015,0%,
48,Texas,48401951100,"Rusk County, TX - 48401951100",2015,0%,
48,Texas,48401951200,"Rusk County, TX - 48401951200",2015,0%,
48,Texas,48403950100,"Sabine County, TX - 48403950100",2015,46%,
48,Texas,48403950200,"Sabine County, TX - 48403950200",2015,34%,
48,Texas,48403950300,"Sabine County, TX - 48403950300",2015,73%,
48,Texas,48405950100,"San Augustine County, TX - 48405950100",2015,20%,
48,Texas,48405950200,"San Augustine County, TX - 48405950200",2015,0%,
48,Texas,48405950300,"San Augustine County, TX - 48405950300",2015,71%,
48,Texas,48407200101,"San Jacinto County, TX - 48407200101",2015,2%,
48,Texas,48407200102,"San Jacinto County, TX - 48407200102",2015,54%,
48,Texas,48407200200,"San Jacinto County, TX - 48407200200",2015,34%,
48,Texas,48407200300,"San Jacinto County, TX - 48407200300",2015,6%,
48,Texas,48409010201,"San Patricio County, TX - 48409010201",2015,32%,
48,Texas,48409010202,"San Patricio County, TX - 48409010202",2015,0%,
48,Texas,48409010301,"San Patricio County, TX - 48409010301",2015,9%,
48,Texas,48409010302,"San Patricio County, TX - 48409010302",2015,19%,
48,Texas,48409010500,"San Patricio County, TX - 48409010500",2015,0%,
48,Texas,48409010601,"San Patricio County, TX - 48409010601",2015,43%,
48,Texas,48409010602,"San Patricio County, TX - 48409010602",2015,40%,
48,Texas,48409010603,"San Patricio County, TX - 48409010603",2015,10%,
48,Texas,48409010604,"San Patricio County, TX - 48409010604",2015,86%,
48,Texas,48409010700,"San Patricio County, TX - 48409010700",2015,0%,
48,Texas,48409010800,"San Patricio County, TX - 48409010800",2015,22%,
48,Texas,48409010900,"San Patricio County, TX - 48409010900",2015,1%,
48,Texas,48409011000,"San Patricio County, TX - 48409011000",2015,10%,
48,Texas,48409011100,"San Patricio County, TX - 48409011100",2015,0%,
48,Texas,48409011200,"San Patricio County, TX - 48409011200",2015,1%,
48,Texas,48409011300,"San Patricio County, TX - 48409011300",2015,12%,
48,Texas,48411950100,"San Saba County, TX - 48411950100",2015,0%,
48,Texas,48411950200,"San Saba County, TX - 48411950200",2015,1%,
48,Texas,48413950300,"Schleicher County, TX - 48413950300",2015,0%,
48,Texas,48415950100,"Scurry County, TX - 48415950100",2015,0%,
48,Texas,48415950200,"Scurry County, TX - 48415950200",2015,0%,
48,Texas,48415950300,"Scurry County, TX - 48415950300",2015,29%,
48,Texas,48415950600,"Scurry County, TX - 48415950600",2015,0%,
48,Texas,48417950300,"Shackelford County, TX - 48417950300",2015,0%,
48,Texas,48419950100,"Shelby County, TX - 48419950100",2015,18%,
48,Texas,48419950200,"Shelby County, TX - 48419950200",2015,0%,
48,Texas,48419950300,"Shelby County, TX - 48419950300",2015,2%,
48,Texas,48419950400,"Shelby County, TX - 48419950400",2015,13%,
48,Texas,48419950500,"Shelby County, TX - 48419950500",2015,3%,
48,Texas,48419950600,"Shelby County, TX - 48419950600",2015,75%,
48,Texas,48421950200,"Sherman County, TX - 48421950200",2015,0%,
48,Texas,48423000100,"Smith County, TX - 48423000100",2015,68%,
48,Texas,48423000201,"Smith County, TX - 48423000201",2015,90%,
48,Texas,48423000202,"Smith County, TX - 48423000202",2015,97%,
48,Texas,48423000300,"Smith County, TX - 48423000300",2015,38%,
48,Texas,48423000400,"Smith County, TX - 48423000400",2015,97%,
48,Texas,48423000500,"Smith County, TX - 48423000500",2015,84%,
48,Texas,48423000600,"Smith County, TX - 48423000600",2015,35%,
48,Texas,48423000700,"Smith County, TX - 48423000700",2015,71%,
48,Texas,48423000800,"Smith County, TX - 48423000800",2015,100%,
48,Texas,48423000900,"Smith County, TX - 48423000900",2015,16%,
48,Texas,48423001000,"Smith County, TX - 48423001000",2015,30%,
48,Texas,48423001101,"Smith County, TX - 48423001101",2015,54%,
48,Texas,48423001102,"Smith County, TX - 48423001102",2015,59%,
48,Texas,48423001200,"Smith County, TX - 48423001200",2015,69%,
48,Texas,48423001300,"Smith County, TX - 48423001300",2015,17%,
48,Texas,48423001401,"Smith County, TX - 48423001401",2015,2%,
48,Texas,48423001403,"Smith County, TX - 48423001403",2015,0%,
48,Texas,48423001404,"Smith County, TX - 48423001404",2015,28%,
48,Texas,48423001500,"Smith County, TX - 48423001500",2015,3%,
48,Texas,48423001601,"Smith County, TX - 48423001601",2015,2%,
48,Texas,48423001602,"Smith County, TX - 48423001602",2015,10%,
48,Texas,48423001604,"Smith County, TX - 48423001604",2015,3%,
48,Texas,48423001700,"Smith County, TX - 48423001700",2015,10%,
48,Texas,48423001801,"Smith County, TX - 48423001801",2015,0%,
48,Texas,48423001802,"Smith County, TX - 48423001802",2015,7%,
48,Texas,48423001803,"Smith County, TX - 48423001803",2015,4%,
48,Texas,48423001901,"Smith County, TX - 48423001901",2015,28%,
48,Texas,48423001905,"Smith County, TX - 48423001905",2015,6%,
48,Texas,48423001906,"Smith County, TX - 48423001906",2015,0%,
48,Texas,48423001907,"Smith County, TX - 48423001907",2015,0%,
48,Texas,48423001908,"Smith County, TX - 48423001908",2015,2%,
48,Texas,48423002003,"Smith County, TX - 48423002003",2015,0%,
48,Texas,48423002004,"Smith County, TX - 48423002004",2015,92%,
48,Texas,48423002006,"Smith County, TX - 48423002006",2015,80%,
48,Texas,48423002007,"Smith County, TX - 48423002007",2015,18%,
48,Texas,48423002008,"Smith County, TX - 48423002008",2015,21%,
48,Texas,48423002009,"Smith County, TX - 48423002009",2015,8%,
48,Texas,48423002101,"Smith County, TX - 48423002101",2015,1%,
48,Texas,48423002102,"Smith County, TX - 48423002102",2015,2%,
48,Texas,48423002200,"Smith County, TX - 48423002200",2015,0%,
48,Texas,48423980000,"Smith County, TX - 48423980000",2015,0%,
48,Texas,48425000100,"Somervell County, TX - 48425000100",2015,4%,
48,Texas,48425000200,"Somervell County, TX - 48425000200",2015,32%,
48,Texas,48427950101,"Starr County, TX - 48427950101",2015,0%,
48,Texas,48427950104,"Starr County, TX - 48427950104",2015,0%,
48,Texas,48427950105,"Starr County, TX - 48427950105",2015,0%,
48,Texas,48427950106,"Starr County, TX - 48427950106",2015,85%,
48,Texas,48427950107,"Starr County, TX - 48427950107",2015,28%,
48,Texas,48427950108,"Starr County, TX - 48427950108",2015,15%,
48,Texas,48427950202,"Starr County, TX - 48427950202",2015,6%,
48,Texas,48427950203,"Starr County, TX - 48427950203",2015,0%,
48,Texas,48427950204,"Starr County, TX - 48427950204",2015,6%,
48,Texas,48427950401,"Starr County, TX - 48427950401",2015,78%,
48,Texas,48427950402,"Starr County, TX - 48427950402",2015,1%,
48,Texas,48427950500,"Starr County, TX - 48427950500",2015,0%,
48,Texas,48427950600,"Starr County, TX - 48427950600",2015,21%,
48,Texas,48427950701,"Starr County, TX - 48427950701",2015,38%,
48,Texas,48427950702,"Starr County, TX - 48427950702",2015,0%,
48,Texas,48429950200,"Stephens County, TX - 48429950200",2015,7%,
48,Texas,48429950300,"Stephens County, TX - 48429950300",2015,9%,
48,Texas,48429950500,"Stephens County, TX - 48429950500",2015,0%,
48,Texas,48431950100,"Sterling County, TX - 48431950100",2015,0%,
48,Texas,48433950300,"Stonewall County, TX - 48433950300",2015,0%,
48,Texas,48435950300,"Sutton County, TX - 48435950300",2015,0%,
48,Texas,48437950200,"Swisher County, TX - 48437950200",2015,0%,
48,Texas,48437950300,"Swisher County, TX - 48437950300",2015,16%,
48,Texas,48437950400,"Swisher County, TX - 48437950400",2015,0%,
48,Texas,48439100101,"Tarrant County, TX - 48439100101",2015,73%,
48,Texas,48439100102,"Tarrant County, TX - 48439100102",2015,45%,
48,Texas,48439100201,"Tarrant County, TX - 48439100201",2015,78%,
48,Texas,48439100202,"Tarrant County, TX - 48439100202",2015,69%,
48,Texas,48439100300,"Tarrant County, TX - 48439100300",2015,49%,
48,Texas,48439100400,"Tarrant County, TX - 48439100400",2015,85%,
48,Texas,48439100501,"Tarrant County, TX - 48439100501",2015,63%,
48,Texas,48439100502,"Tarrant County, TX - 48439100502",2015,63%,
48,Texas,48439100601,"Tarrant County, TX - 48439100601",2015,54%,
48,Texas,48439100602,"Tarrant County, TX - 48439100602",2015,46%,
48,Texas,48439100700,"Tarrant County, TX - 48439100700",2015,67%,
48,Texas,48439100800,"Tarrant County, TX - 48439100800",2015,100%,
48,Texas,48439100900,"Tarrant County, TX - 48439100900",2015,97%,
48,Texas,48439101201,"Tarrant County, TX - 48439101201",2015,48%,
48,Texas,48439101202,"Tarrant County, TX - 48439101202",2015,81%,
48,Texas,48439101301,"Tarrant County, TX - 48439101301",2015,77%,
48,Texas,48439101302,"Tarrant County, TX - 48439101302",2015,40%,
48,Texas,48439101401,"Tarrant County, TX - 48439101401",2015,67%,
48,Texas,48439101402,"Tarrant County, TX - 48439101402",2015,85%,
48,Texas,48439101403,"Tarrant County, TX - 48439101403",2015,75%,
48,Texas,48439101500,"Tarrant County, TX - 48439101500",2015,92%,
48,Texas,48439101700,"Tarrant County, TX - 48439101700",2015,91%,
48,Texas,48439102000,"Tarrant County, TX - 48439102000",2015,100%,
48,Texas,48439102100,"Tarrant County, TX - 48439102100",2015,97%,
48,Texas,48439102201,"Tarrant County, TX - 48439102201",2015,25%,
48,Texas,48439102202,"Tarrant County, TX - 48439102202",2015,55%,
48,Texas,48439102301,"Tarrant County, TX - 48439102301",2015,10%,
48,Texas,48439102302,"Tarrant County, TX - 48439102302",2015,45%,
48,Texas,48439102401,"Tarrant County, TX - 48439102401",2015,86%,
48,Texas,48439102402,"Tarrant County, TX - 48439102402",2015,40%,
48,Texas,48439102500,"Tarrant County, TX - 48439102500",2015,95%,
48,Texas,48439102601,"Tarrant County, TX - 48439102601",2015,98%,
48,Texas,48439102602,"Tarrant County, TX - 48439102602",2015,52%,
48,Texas,48439102700,"Tarrant County, TX - 48439102700",2015,89%,
48,Texas,48439102800,"Tarrant County, TX - 48439102800",2015,100%,
48,Texas,48439103500,"Tarrant County, TX - 48439103500",2015,67%,
48,Texas,48439103601,"Tarrant County, TX - 48439103601",2015,98%,
48,Texas,48439103602,"Tarrant County, TX - 48439103602",2015,100%,
48,Texas,48439103701,"Tarrant County, TX - 48439103701",2015,98%,
48,Texas,48439103702,"Tarrant County, TX - 48439103702",2015,96%,
48,Texas,48439103800,"Tarrant County, TX - 48439103800",2015,100%,
48,Texas,48439104100,"Tarrant County, TX - 48439104100",2015,100%,
48,Texas,48439104201,"Tarrant County, TX - 48439104201",2015,91%,
48,Texas,48439104202,"Tarrant County, TX - 48439104202",2015,86%,
48,Texas,48439104300,"Tarrant County, TX - 48439104300",2015,55%,
48,Texas,48439104400,"Tarrant County, TX - 48439104400",2015,95%,
48,Texas,48439104502,"Tarrant County, TX - 48439104502",2015,77%,
48,Texas,48439104503,"Tarrant County, TX - 48439104503",2015,19%,
48,Texas,48439104504,"Tarrant County, TX - 48439104504",2015,90%,
48,Texas,48439104505,"Tarrant County, TX - 48439104505",2015,98%,
48,Texas,48439104601,"Tarrant County, TX - 48439104601",2015,48%,
48,Texas,48439104602,"Tarrant County, TX - 48439104602",2015,74%,
48,Texas,48439104603,"Tarrant County, TX - 48439104603",2015,73%,
48,Texas,48439104604,"Tarrant County, TX - 48439104604",2015,79%,
48,Texas,48439104605,"Tarrant County, TX - 48439104605",2015,80%,
48,Texas,48439104701,"Tarrant County, TX - 48439104701",2015,75%,
48,Texas,48439104702,"Tarrant County, TX - 48439104702",2015,95%,
48,Texas,48439104802,"Tarrant County, TX - 48439104802",2015,98%,
48,Texas,48439104803,"Tarrant County, TX - 48439104803",2015,60%,
48,Texas,48439104804,"Tarrant County, TX - 48439104804",2015,89%,
48,Texas,48439104900,"Tarrant County, TX - 48439104900",2015,88%,
48,Texas,48439105001,"Tarrant County, TX - 48439105001",2015,19%,
48,Texas,48439105006,"Tarrant County, TX - 48439105006",2015,1%,
48,Texas,48439105007,"Tarrant County, TX - 48439105007",2015,30%,
48,Texas,48439105008,"Tarrant County, TX - 48439105008",2015,20%,
48,Texas,48439105201,"Tarrant County, TX - 48439105201",2015,54%,
48,Texas,48439105203,"Tarrant County, TX - 48439105203",2015,85%,
48,Texas,48439105204,"Tarrant County, TX - 48439105204",2015,94%,
48,Texas,48439105205,"Tarrant County, TX - 48439105205",2015,98%,
48,Texas,48439105403,"Tarrant County, TX - 48439105403",2015,79%,
48,Texas,48439105404,"Tarrant County, TX - 48439105404",2015,72%,
48,Texas,48439105405,"Tarrant County, TX - 48439105405",2015,49%,
48,Texas,48439105406,"Tarrant County, TX - 48439105406",2015,82%,
48,Texas,48439105502,"Tarrant County, TX - 48439105502",2015,95%,
48,Texas,48439105503,"Tarrant County, TX - 48439105503",2015,91%,
48,Texas,48439105505,"Tarrant County, TX - 48439105505",2015,10%,
48,Texas,48439105507,"Tarrant County, TX - 48439105507",2015,96%,
48,Texas,48439105508,"Tarrant County, TX - 48439105508",2015,99%,
48,Texas,48439105510,"Tarrant County, TX - 48439105510",2015,78%,
48,Texas,48439105511,"Tarrant County, TX - 48439105511",2015,84%,
48,Texas,48439105512,"Tarrant County, TX - 48439105512",2015,100%,
48,Texas,48439105513,"Tarrant County, TX - 48439105513",2015,54%,
48,Texas,48439105514,"Tarrant County, TX - 48439105514",2015,1%,
48,Texas,48439105600,"Tarrant County, TX - 48439105600",2015,79%,
48,Texas,48439105701,"Tarrant County, TX - 48439105701",2015,91%,
